Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
2,295059611;0,079000004;-1,856999993;0,097999997;1,861261394
2,300092611;0,032000002;-1,840999961;-0,326999992;1,870089263
2,305126039;-0,090999998;-1,707000017;-0,73299998;1,859951351
2,310159347;-0,186000004;-1,631000042;-0,920000017;1,881796261
2,315192592;-0,187999994;-1,491999984;-1,164000034;1,901658231
2,320225822;-0,333000004;-1,407999992;-1,463000059;2,057601068
2,325259053;-0,243000001;-1,292999983;-1,626999974;2,092373502
2,330292525;-0,266000003;-1,088000059;-1,68900001;2,026628028
2,335325755;-0,177000001;-1,011999965;-1,896999955;2,157332093
2,340359005;-0,082999997;-0,887000024;-1,850999951;2,054229506
2,345392313;0,02;-0,587000012;-1,89199996;1,981068616
2,350425798;0,111000001;-0,5;-1,827999949;1,898395326
2,355459029;0,263000011;-0,330000013;-1,80400002;1,852696707
2,360492255;0,444000006;-0,194000006;-1,88499999;1,946277722
2,365525486;0,527999997;-0,111000001;-1,83099997;1,908838885
2,370558765;0,713999987;-0,028999999;-1,626999974;1,777010382
2,375591995;0,828999996;0,097000003;-1,578999996;1,786026591
2,380625236;0,852999985;0,030999999;-1,570000052;1,787028298
2,385658467;0,901000023;0,140000001;-1,432000041;1,697652838
2,390691904;0,926999986;0,094999999;-1,302999973;1,60192475
2,395725135;0,869000018;0,156000003;-1,133000016;1,4363795
2,400758409;0,926999986;0,109999999;-1,072999954;1,422236927
2,40579164;0,899999976;0,075999998;-1,123999953;1,441926438
2,410825091;0,888999999;0,067000002;-1,036999941;1,367544835
2,415858322;0,930000007;0,011;-0,957000017;1,33449243
2,420891568;0,889999986;-0,017999999;-0,816999972;1,208268566
2,425924876;0,819000006;0,021;-0,883000016;1,204529384
2,43095813;0,80400002;-0,012;-0,856000006;1,17443435
2,435991361;0,773000002;-0,039999999;-0,838999987;1,141512146
2,441024611;0,698000014;-0,048;-0,774999976;1,044094336
2,446058072;0,68900001;-0,077;-0,786000013;1,048067763
2,451091264;0,586000025;-0,098999999;-0,537999988;0,801648936
2,456124572;0,446999997;-0,236000001;-0,501999974;0,71239664
2,461157808;0,367000014;-0,172999993;-0,30399999;0,506985208
2,466191269;0,360000014;-0,307999998;-0,268999994;0,544816488
2,471224519;0,284999996;-0,314999998;-0,143999994;0,448537618
2,476257519;0,330000013;-0,356999993;0,008;0,486223204
2,481290967;0,240999997;-0,456999987;0,206;0,556206784
2,486324274;0,197999999;-0,569000006;0,245000005;0,65037682
2,491357481;0,229000002;-0,592000008;0,319999993;0,710848089
2,496390712;0,202000007;-0,595000029;0,472000003;0,785883604
2,501424173;0,177000001;-0,688000023;0,458999991;0,84578604
2,506457404;0,192000002;-0,550999999;0,606000006;0,84124967
2,511490659;0,104000002;-0,65200001;0,626999974;0,910521269
2,516523967;0,064999998;-0,598999977;0,623000026;0,866691989
2,521557428;0,199000001;-0,55400002;0,769999981;0,969235262
2,526590659;0,159999996;-0,458000004;0,84799999;0,976968774
2,531623895;0,097000003;-0,512000024;0,901000023;1,04084296
2,536657126;0,155000001;-0,414999992;0,851999998;0,960288493
2,541690332;0,218999997;-0,375;0,842000008;0,947391161
2,546723563;0,211999997;-0,250999987;0,745000005;0,814229697
2,551756885;0,300999999;-0,284999996;0,73299998;0,842089644
2,556790346;0,372999996;-0,228;0,781000018;0,895027388
2,561823582;0,43599999;-0,272000015;0,674000025;0,847558867
2,566856813;0,541000009;-0,135000005;0,560000002;0,790256929
2,57189013;0,625;-0,129999995;0,509000003;0,816459431
2,57692336;0,640999973;-0,165999994;0,578999996;0,879589654
2,581956817;0,658999979;-0,077;0,518999994;0,842360354
2,586990048;0,713;-0,033;0,703999996;1,002533787
2,592023053;0,67900002;-0,046;0,630999982;0,928072198
2,597056514;0,583999991;-0,027000001;0,66900003;0,888451478
2,602089745;0,629999995;0,043000001;0,578999996;0,856732158
2,607123039;0,568000019;0,002;0,598999977;0,825487125
2,61215627;0,493000001;0,043000001;0,699999988;0,857261911
2,617189731;0,508000016;0,02;0,644999981;0,821272788
2,622223048;0,48300001;0;0,699999988;0,850463987
2,627256279;0,370999992;0,002;0,635999978;0,736302224
2,632289437;0,349000007;0,085000001;0,598999977;0,698446116
2,637322745;0,195999995;0,094999999;0,578999996;0,618612959
2,642356198;0,142000005;0,127000004;0,432000011;0,472140882
2,647389198;-0,023;0,175999999;0,30399999;0,352024138
2,652422663;-0,050999999;0,128999993;0,246999994;0,283286066
2,657455894;-0,191;0,050999999;0,195999995;0,278384622
2,662489202;-0,238999993;0,126000002;0,143000007;0,305689383
2,667522467;-0,379999995;0,223000005;0,261999995;0,512613886
2,672555928;-0,374000013;0,197999999;0,328000009;0,535410137
2,677589159;-0,514999986;0,287999988;0,368000001;0,695408498
2,682622462;-0,51700002;0,335999995;0,507000029;0,798269407
2,687655615;-0,435000002;0,351000011;0,592999995;0,814907972
2,692688918;-0,55400002;0,289000005;0,555000007;0,83574041
2,697722149;-0,503000021;0,317000002;0,653999984;0,883863112
2,70275538;-0,432000011;0,314999998;0,635999978;0,830870014
2,707788841;-0,39199999;0,328000009;0,670000017;0,842702807
2,712822149;-0,308999985;0,298000008;0,598999977;0,736943667
2,71785538;-0,238000005;0,393000007;0,593999982;0,750952053
2,722888611;-0,131999999;0,398999989;0,644999981;0,769837623
2,727922072;-0,048999999;0,469000012;0,873000026;0,992215227
2,732955327;0,089000002;0,453999996;1,126000047;1,217338532
2,737988635;0,150999993;0,337000012;1,424000025;1,471103693
2,743021779;0,240999997;0,414999992;1,758999944;1,823290101
2,748055087;0,456;0,259000003;2,042999983;2,109233494
2,753088342;0,527999997;0,122000001;2,490999937;2,549264342
2,758121803;0,542999983;-0,023;2,812000036;2,864039487
2,763155019;0,552999973;-0,250999987;3,029999971;3,090260473
2,76818825;0,483999997;-0,39199999;3,414000034;3,470348142
2,773221568;0,377999991;-0,646000028;3,394000053;3,475548358
2,778255029;0,239999995;-0,781000018;3,503000021;3,597022404
2,783288014;0,157000005;-1,034999967;3,499000072;3,652242522
2,788321476;-0,093999997;-1,215999961;3,326999903;3,543503952
2,79335477;-0,300000012;-1,355999947;3,184999943;3,474616597
2,798387923;-0,521000028;-1,514000058;2,891000032;3,304772064
2,803421149;-0,737999976;-1,636000037;2,536999941;3,10765326
2,808454457;-0,941999972;-1,593000054;2,095999956;2,796109607
2,813487938;-1,154999971;-1,652999997;1,656000018;2,609361988
2,818521169;-1,228999972;-1,620000005;1,205000043;2,363655231
2,8235544;-1,264000058;-1,600999951;1,131000042;2,33239321
2,828587708;-1,396999955;-1,600999951;0,741999984;2,250638508
2,833620938;-1,409000039;-1,481999993;0,492000014;2,10325203
2,838654092;-1,350999951;-1,330000043;0,430000007;1,943965275
2,843687376;-1,386000037;-1,210000038;0,240999997;1,855580015
2,848720838;-1,347000003;-1,152999997;0,204999998;1,784892994
2,853754082;-1,200000048;-0,86500001;0,172000006;1,489231054
2,858787313;-1,225999951;-0,925999999;0,215000004;1,551379025
2,863820612;-1,057000041;-0,848999977;0,021;1,355909675
2,868853843;-0,967000008;-0,663999975;0,225999996;1,194596576
2,873887299;-0,746999979;-0,624000013;0,31400001;1,022732121
2,87892053;-0,61500001;-0,579999983;0,455000013;0,960026044
2,883953742;-0,584999979;-0,532999992;0,638000011;1,016542169
2,888987049;-0,458999991;-0,499000013;0,773999989;1,028959663
2,894020203;-0,368000001;-0,5;0,790000021;1,004750732
2,899053511;-0,257999986;-0,561999977;0,82099998;1,027837017
2,90408677;-0,338;-0,609000027;0,735000014;1,012595701
2,909120231;-0,319000006;-0,676999986;0,82099998;1,110914467
2,914153525;-0,368000001;-0,736999989;0,64200002;1,044393129
2,919186756;-0,521000028;-0,704999983;0,629000008;1,078937911
2,924219987;-0,609000027;-0,76700002;0,425000012;1,067611855
2,929253477;-0,657000005;-0,763000011;0,298000008;1,050058107
2,934286708;-0,822000027;-0,788999975;0,014;1,139474003
2,93931992;-0,864000022;-0,670000017;-0,098999999;1,097814675
2,944353227;-0,953000009;-0,781000018;-0,331;1,275825633
2,949386458;-0,977999985;-0,754999995;-0,479000002;1,325122623
2,954419689;-1,036999941;-0,718999982;-0,744000018;1,464877427
2,95945292;-1,118999958;-0,714999974;-0,91900003;1,614913906
2,964486376;-1,11500001;-0,639999986;-1,065999985;1,670084121
2,969519607;-1,236999989;-0,694000006;-1,327000022;1,942352707
2,97455292;-1,274000049;-0,676999986;-1,360999942;1,983362283
2,979586151;-1,273000002;-0,66900003;-1,588000059;2,142389841
2,984619597;-1,322000027;-0,648000002;-1,822000027;2,342492726
2,989652828;-1,383000016;-0,565999985;-1,817000031;2,352559062
2,994686069;-1,335999966;-0,526000023;-1,848999977;2,341019617
2,999719299;-1,394999981;-0,467999995;-1,85800004;2,370066052
3,004752597;-1,345000029;-0,363999993;-1,726999998;2,219020069
3,009785828;-1,307000041;-0,370999992;-1,590999961;2,092168965
3,014819054;-1,287999988;-0,305999994;-1,557999969;2,044491102
3,019852515;-1,269999981;-0,216999993;-1,523000002;1,994872917
3,024885746;-1,253000021;-0,245000005;-1,332000017;1,84506317
3,029919035;-1,182999969;-0,217999995;-1,284999967;1,760181194
3,034952266;-1,077999949;-0,224999994;-1,276000023;1,685492494
3,039985746;-1,006999969;-0,226999998;-1,274000049;1,639711579
3,045018977;-0,968999982;-0,159999996;-1,212000012;1,559969549
3,050052194;-1,059999943;-0,187999994;-1,023000002;1,485083459
3,055085424;-0,948000014;-0,142000005;-1,029000044;1,406310463
3,060118669;-0,875;-0,077;-0,958000004;1,299737669
3,065151977;-0,843999982;-0,158999994;-0,828999996;1,193674144
3,070185444;-0,72299999;-0,109999999;-0,800999999;1,084633571
3,075218674;-0,699000001;-0,085000001;-0,634000003;0,947513591
3,080251862;-0,58099997;-0,226999998;-0,56099999;0,838934415
3,08528517;-0,521000028;-0,187999994;-0,455000013;0,71680544
3,090318386;-0,414000005;-0,238000005;-0,411000013;0,630048425
3,095351616;-0,435000002;-0,119000003;-0,381999999;0,591024536
3,100385078;-0,451000005;-0,215000004;-0,247999996;0,557790287
3,105418309;-0,433999985;-0,213;-0,263000011;0,550358059
3,110451539;-0,382999986;-0,096000001;-0,209999993;0,447219171
3,11548479;-0,395000011;-0,226999998;-0,241999999;0,515866268
3,120518098;-0,504000008;-0,164000005;-0,141000003;0,548445996
3,125551333;-0,535000026;-0,162;-0,170000002;0,584267943
3,130584794;-0,708000004;-0,174999997;-0,071999997;0,732852649
3,13561803;-0,778999984;-0,156000003;-0,225999996;0,825986062
3,140651338;-0,773000002;-0,145999998;-0,252000004;0,82604419
3,145684492;-0,823000014;-0,173999995;-0,298000008;0,892417518
3,15071804;-0,787999988;-0,108999997;-0,298000008;0,849487483
3,155751271;-0,853999972;-0,217999995;-0,344000012;0,946137389
3,160784251;-0,851000011;-0,225999996;-0,316000015;0,935485449
3,165817712;-0,845000029;-0,245000005;-0,338999987;0,942852609
3,170850923;-0,847000003;-0,194999993;-0,354999989;0,938860477
3,175884154;-0,853999972;-0,204999998;-0,35800001;0,948422353
3,180917448;-0,717999995;-0,197999999;-0,324000001;0,81222164
3,185950909;-0,769999981;-0,187999994;-0,335000008;0,860505069
3,190984159;-0,751999974;-0,120999999;-0,224000007;0,793927556
3,19601739;-0,595000029;-0,203999996;-0,134000003;0,643115101
3,201050626;-0,59799999;-0,218999997;-0,108999997;0,646100601
3,206083933;-0,597000003;-0,180999994;-0,043000001;0,625315122
3,211117149;-0,503000021;-0,240999997;0,071999997;0,562382449
3,21615038;-0,400000006;-0,208000004;0,064000003;0,455367991
3,221183846;-0,352999985;-0,165999994;0,136999995;0,413441635
3,226217077;-0,307999998;-0,254999995;0,264999986;0,479701979
3,231250376;-0,35800001;-0,241999999;0,268999994;0,509007862
3,236283607;-0,289000005;-0,225999996;0,441000015;0,573653217
3,241316837;-0,248999998;-0,32100001;0,423000008;0,586490419
3,246350299;-0,237000003;-0,345999986;0,333999991;0,536135231
3,251383587;-0,236000001;-0,414999992;0,412;0,630606846
3,256416741;-0,203999996;-0,31400001;0,389999986;0,540658852
3,261449995;-0,165000007;-0,335000008;0,280000001;0,46674405
3,266483303;-0,044;-0,257999986;0,244000003;0,357821176
3,27151676;-0,083999999;-0,326000005;0,186000004;0,384614098
3,27654999;-0,057;-0,180000007;0,182999998;0,262941062
3,281583193;-0,021;-0,162;0,152999997;0,223816888
3,286616501;0,090999998;-0,075999998;0,202000007;0,234224256
3,291649727;-0,016000001;-0,081;0,201000005;0,217297037
3,296682957;0,074000001;0,048;0,340999991;0,352222932
3,301716448;0,082000002;0,092;0,546999991;0,560711147
3,306749679;0,141000003;0,108000003;0,744000018;0,764905895
3,311782986;0,199000001;0,116999999;0,990999997;1,017531814
3,316816168;0,085000001;0,25;1,029000044;1,062339913
3,321849399;0,134000003;0,307999998;1,149999976;1,19804839
3,326882651;0,144999996;0,236000001;1,141000032;1,174138865
3,331916112;0,108000003;0,236000001;1,082000017;1,112692248
3,33694942;0,222000003;0,291000009;1,125;1,18304269
3,341982651;0,238000005;0,280999988;1,15199995;1,209425021
3,347015882;0,352999985;0,435000002;1,149999976;1,279192689
3,352049381;0,317999989;0,474000007;1,182999969;1,313502541
3,357082381;0,344999999;0,629000008;1,133999944;1,341872528
3,362115843;0,411000013;0,546999991;1,296000004;1,465519024
3,367149074;0,441000015;0,596000016;1,254999995;1,457642624
3,372182333;0,411000013;0,643999994;1,338000059;1,540746949
3,377215641;0,414999992;0,620000005;1,325000048;1,520608472
3,382248886;0,501999974;0,523999989;1,251000047;1,446229954
3,387282347;0,490999997;0,465999991;1,284999967;1,452398672
3,392315573;0,574000001;0,38499999;1,202000022;1,386544282
3,397348881;0,582000017;0,377999991;1,238000035;1,419243496
3,402382136;0,748000026;0,333000004;1,315999985;1,549919031
3,407415597;0,845000029;0,335999995;1,457999945;1,718337826
3,412448588;0,968999982;0,223000005;1,63499999;1,913613058
3,41748205;1,083999991;0,082999997;1,963999987;2,244825367
3,422515323;1,192999959;0,067000002;2,377000093;2,660426159
3,42754863;1,179999948;0,050999999;2,671999931;2,921401121
3,432581847;1,371999979;0,023;3,142999887;3,429484106
3,437615309;1,38499999;-0,011;3,423000097;3,692597411
3,44264853;1,376000047;-0,093999997;3,709000111;3,957132036
3,447681761;1,355999947;-0,282000005;3,948999882;4,184836905
3,452715087;1,333999991;-0,426999986;3,928999901;4,171201887
3,457748318;1,235000014;-0,541999996;3,875;4,103000613
3,462781558;1,019999981;-0,786000013;3,723999977;3,940351737
3,467814789;0,885999978;-0,981999993;3,480000019;3,722864499
3,47284825;0,675999999;-1,041000009;3,099999905;3,339259862
3,47788148;0,435000002;-1,217000008;2,489000082;2,804538363
3,482914827;0,243000001;-1,22300005;2,052999973;2,401996464
3,487948058;0,006;-1,228000045;1,577000022;1,998736896
3,49298154;-0,097999997;-1,297000051;1,184999943;1,759556193
3,49801477;-0,254000008;-1,187999964;0,838999987;1,476408106
3,503047982;-0,279000014;-1,092000008;0,374000013;1,187510435
3,508081213;-0,342999995;-0,962000012;0,063000001;1,023260485
3,513114482;-0,254999995;-0,940999985;-0,156000003;0,987340858
3,518147943;-0,209000006;-0,847000003;-0,379999995;0,951572385
3,523180943;-0,151999995;-0,700999975;-0,477999985;0,861968068
3,528214131;0,045000002;-0,611000001;-0,575999975;0,840905449
3,533247592;0,224000007;-0,483999997;-0,524999976;0,748369545
3,538280857;0,386999995;-0,532999992;-0,503000021;0,828774402
3,543314088;0,497000009;-0,419999987;-0,300999999;0,716944905
3,548347338;0,740999997;-0,474000007;-0,122000001;0,888054617
3,553380799;0,966000021;-0,388000011;0,135000005;1,049726179
3,558414107;1,13499999;-0,456999987;0,44600001;1,302301799
3,563447276;1,18900001;-0,425000012;0,589999974;1,393716615
3,568480507;1,297000051;-0,586000025;0,790000021;1,627791508
3,573513804;1,154000044;-0,572000027;0,912999988;1,578755557
3,578547035;1,212000012;-0,667999983;0,978999972;1,695172249
3,583580497;1,116999984;-0,672999978;1,050999999;1,674878781
3,588613727;0,948000014;-0,796000004;1,008999944;1,59699747
3,593646958;0,882000029;-0,871999979;0,827000022;1,490716959
3,598680266;0,740999997;-0,893999994;0,620999992;1,31679838
3,603713703;0,560000002;-0,949000001;0,308999985;1,144413385
3,608746934;0,467000008;-1,105000019;0,004;1,199637466
3,613780184;0,273000002;-1,103999972;-0,213;1,157028064
3,618813415;0,179000005;-1,050999999;-0,657000005;1,25231426
3,623846723;0,045000002;-1,123000026;-0,887000024;1,431755252
3,628879944;0,028000001;-1,197999954;-1,075000048;1,609848748
3,633913175;-0,07;-1,136999965;-1,345000029;1,762581628
3,638946637;-0,101999998;-1,235000014;-1,457999945;1,913476646
3,643979857;-0,240999997;-1,146999955;-1,539000034;1,934479517
3,649013088;-0,215000004;-1,06400001;-1,529999971;1,875958671
3,654046415;-0,189999998;-1,062000036;-1,601999998;1,931410901
3,659079646;-0,197999999;-0,990999997;-1,496000051;1,805353469
3,664113083;-0,111000001;-0,966000021;-1,555999994;1,834833241
3,669146391;-0,02;-0,927999973;-1,373999953;1,658149517
3,674179531;0,055;-0,861999989;-1,299999952;1,560791099
3,679212762;0,169;-0,720000029;-1,164000034;1,379078359
3,684246024;0,330000013;-0,661000013;-1,172999978;1,38627197
3,689279255;0,294;-0,561999977;-1,088999987;1,260238447
3,69431252;0,463;-0,453000009;-1,041000009;1,226074641
3,699345981;0,477999985;-0,323000014;-1,02699995;1,177939681
3,704379294;0,671999991;-0,312999994;-1,01699996;1,258507808
3,709412525;0,587000012;-0,165999994;-0,971000016;1,146719688
3,71444578;0,70599997;-0,188999996;-0,995000005;1,234577647
3,71947901;0,713999987;-0,098999999;-0,953999996;1,195706056
3,724512491;0,676999986;-0,035999998;-1,059000015;1,257420381
3,729545722;0,741999984;0,037;-1,097000003;1,324893197
3,734578914;0,694999993;0,071999997;-1,180999994;1,372213532
3,739612221;0,713;0,018999999;-1,18599999;1,383953025
3,744645462;0,712000012;-0,016000001;-1,305999994;1,48756042
3,749678924;0,640999973;-0,140000001;-1,399000049;1,54521264
3,754712163;0,639999986;-0,066;-1,342000008;1,488260731
3,759745394;0,637000024;-0,046;-1,457999945;1,591743971
3,764778717;0,632000029;0,045000002;-1,457999945;1,589721006
3,769812178;0,689999998;0,043000001;-1,38499999;1,547958
3,774845207;0,569000006;0,064000003;-1,371999979;1,486687913
3,779878438;0,620000005;0,147;-1,264999986;1,416415889
3,784911875;0,670000017;0,136999995;-1,302999973;1,471556302
3,789945182;0,640999973;0,165999994;-1,25;1,41454479
3,794978404;0,65200001;0,244000003;-1,230000019;1,413343575
3,800011635;0,708000004;0,26699999;-1,182999969;1,404294102
3,805044871;0,704999983;0,303000003;-1,121000051;1,358482644
3,810078332;0,66900003;0,312999994;-1,083999991;1,311711103
